date,sku_id,store_id,sales_qty,stock_level,promotion_flag,temperature,day_of_week,stockout_next_3d,stock_risk_score
2024-05-30,SKU_017,STORE_4,53.0,0,1,-1.3,3,1,0.981
2024-05-30,SKU_017,STORE_5,40.0,41,1,24.9,3,0,0.004
2024-05-30,SKU_018,STORE_1,28.0,111,0,14.4,3,0,-0.006
2024-05-30,SKU_018,STORE_2,28.0,164,0,13.7,3,0,-0.005
2024-05-30,SKU_018,STORE_3,44.0,12,0,33.0,3,1,0.99
2024-05-30,SKU_018,STORE_4,33.0,26,0,21.8,3,0,0.008
2024-05-30,SKU_018,STORE_5,29.0,0,0,8.8,3,1,1.009
2024-05-30,SKU_019,STORE_1,,76,0,-5.3,3,0,-0.013
2024-05-30,SKU_019,STORE_2,40.0,156,0,19.0,3,0,0.023
2024-05-30,SKU_019,STORE_3,24.0,59,0,12.3,3,0,-0.016
2024-05-30,SKU_019,STORE_4,42.0,10,0,12.1,3,1,0.994
2024-05-30,SKU_019,STORE_5,33.0,155,1,1.9,3,0,0.003
2024-05-30,SKU_020,STORE_1,31.0,62,0,23.3,3,0,0.003
2024-05-30,SKU_020,STORE_2,31.0,163,0,,3,0,0.004
2024-05-30,SKU_020,STORE_3,43.0,1,1,18.7,3,1,0.987
2024-05-30,SKU_020,STORE_4,34.0,113,0,20.6,3,0,0.015
2024-05-30,SKU_020,STORE_5,32.0,0,1,13.9,3,1,0.981
2024-05-31,SKU_001,STORE_1,31.0,159,0,10.0,4,0,0.001
2024-05-31,SKU_001,STORE_2,28.0,81,0,23.4,4,0,-0.0
2024-05-31,SKU_001,STORE_3,29.0,118,0,12.7,4,0,0.015
2024-05-31,SKU_001,STORE_4,36.0,118,0,15.5,4,0,0.0
2024-05-31,SKU_001,STORE_5,26.0,142,0,25.7,4,0,-0.002
2024-05-31,SKU_002,STORE_1,25.0,95,0,28.4,4,0,0.013
2024-05-31,SKU_002,STORE_2,21.0,101,0,38.3,4,0,-0.005
2024-05-31,SKU_002,STORE_3,33.0,88,0,18.5,4,0,0.002
2024-05-31,SKU_002,STORE_4,34.0,107,0,13.8,4,0,0.005
2024-05-31,SKU_002,STORE_5,35.0,150,0,15.2,4,0,0.011
2024-05-31,SKU_003,STORE_1,29.0,9,0,5.9,4,1,1.002
2024-05-31,SKU_003,STORE_2,38.0,11,1,13.7,4,1,0.993
2024-05-31,SKU_003,STORE_3,,121,0,28.0,4,0,0.022
2024-05-31,SKU_003,STORE_4,25.0,105,0,-6.5,4,0,-0.005
2024-05-31,SKU_003,STORE_5,36.0,91,0,20.6,4,0,0.005
2024-05-31,SKU_004,STORE_1,21.0,118,0,30.5,4,0,0.01
2024-05-31,SKU_004,STORE_2,33.0,66,0,17.9,4,0,0.015
2024-05-31,SKU_004,STORE_3,20.0,104,0,21.3,4,0,0.001
2024-05-31,SKU_004,STORE_4,24.0,31,0,34.0,4,0,0.025
2024-05-31,SKU_004,STORE_5,28.0,20,0,13.7,4,0,0.006
2024-05-31,SKU_005,STORE_1,45.0,24,0,34.0,4,0,0.022
2024-05-31,SKU_005,STORE_2,27.0,163,0,19.3,4,0,0.004
2024-05-31,SKU_005,STORE_3,33.0,146,0,8.7,4,0,-0.016
2024-05-31,SKU_005,STORE_4,25.0,0,0,29.8,4,1,0.986
2024-05-31,SKU_005,STORE_5,31.0,117,0,8.0,4,0,0.013
2024-05-31,SKU_006,STORE_1,40.0,76,1,25.2,4,0,-0.004
2024-05-31,SKU_006,STORE_2,22.0,56,0,7.8,4,0,0.003
2024-05-31,SKU_006,STORE_3,31.0,14,0,-5.4,4,1,0.981
2024-05-31,SKU_006,STORE_4,28.0,71,0,12.4,4,0,0.005
2024-05-31,SKU_006,STORE_5,23.0,162,0,26.3,4,0,0.001
2024-05-31,SKU_007,STORE_1,40.0,0,1,11.9,4,1,0.987
2024-05-31,SKU_007,STORE_2,34.0,0,0,8.0,4,0,0.002
2024-05-31,SKU_007,STORE_3,33.0,0,0,11.1,4,0,-0.008
2024-05-31,SKU_007,STORE_4,35.0,0,0,11.4,4,1,0.98
2024-05-31,SKU_007,STORE_5,,0,0,,4,0,0.0
2024-05-31,SKU_008,STORE_1,26.0,21,0,22.1,4,0,-0.01
2024-05-31,SKU_008,STORE_2,,148,0,-2.4,4,0,-0.007
2024-05-31,SKU_008,STORE_3,24.0,45,0,,4,0,0.016
2024-05-31,SKU_008,STORE_4,22.0,157,0,11.4,4,0,0.005
2024-05-31,SKU_008,STORE_5,27.0,148,0,17.8,4,0,-0.018
2024-05-31,SKU_009,STORE_1,47.0,57,0,15.8,4,0,0.006
2024-05-31,SKU_009,STORE_2,39.0,19,1,25.3,4,0,-0.0
2024-05-31,SKU_009,STORE_3,31.0,166,0,18.1,4,0,0.011
2024-05-31,SKU_009,STORE_4,30.0,37,0,26.2,4,0,0.024
2024-05-31,SKU_009,STORE_5,22.0,103,0,22.6,4,0,0.011
2024-05-31,SKU_010,STORE_1,35.0,68,0,6.3,4,0,-0.009
2024-05-31,SKU_010,STORE_2,34.0,108,0,,4,0,0.006
2024-05-31,SKU_010,STORE_3,31.0,69,0,26.1,4,0,-0.008
2024-05-31,SKU_010,STORE_4,26.0,121,0,31.8,4,0,0.006
2024-05-31,SKU_010,STORE_5,32.0,155,0,24.4,4,0,0.004
2024-05-31,SKU_011,STORE_1,33.0,141,1,29.3,4,0,0.002
2024-05-31,SKU_011,STORE_2,40.0,87,0,,4,0,-0.005
2024-05-31,SKU_011,STORE_3,,92,0,11.1,4,0,0.012
2024-05-31,SKU_011,STORE_4,26.0,98,0,22.7,4,0,-0.006
2024-05-31,SKU_011,STORE_5,23.0,172,0,21.0,4,0,0.004
2024-05-31,SKU_012,STORE_1,26.0,87,0,22.5,4,0,0.006
2024-05-31,SKU_012,STORE_2,24.0,103,0,20.8,4,0,-0.0
2024-05-31,SKU_012,STORE_3,24.0,10,0,11.5,4,1,0.998
2024-05-31,SKU_012,STORE_4,17.0,34,0,20.1,4,0,-0.002
2024-05-31,SKU_012,STORE_5,27.0,106,0,32.4,4,0,0.004
2024-05-31,SKU_013,STORE_1,40.0,149,0,11.6,4,0,-0.0
2024-05-31,SKU_013,STORE_2,32.0,46,0,21.6,4,0,0.008
2024-05-31,SKU_013,STORE_3,33.0,70,1,,4,0,-0.018
2024-05-31,SKU_013,STORE_4,23.0,113,0,28.9,4,0,0.01
2024-05-31,SKU_013,STORE_5,29.0,12,0,11.0,4,1,1.0
2024-05-31,SKU_014,STORE_1,27.0,69,0,30.4,4,0,0.026
2024-05-31,SKU_014,STORE_2,57.0,22,1,20.7,4,0,0.01
2024-05-31,SKU_014,STORE_3,25.0,113,0,10.9,4,0,-0.011
2024-05-31,SKU_014,STORE_4,,54,1,9.7,4,0,-0.018
2024-05-31,SKU_014,STORE_5,39.0,36,1,26.0,4,0,-0.006
2024-05-31,SKU_015,STORE_1,19.0,85,0,16.1,4,0,-0.012
2024-05-31,SKU_015,STORE_2,24.0,98,0,26.7,4,0,0.003
2024-05-31,SKU_015,STORE_3,41.0,123,1,25.7,4,0,0.018
2024-05-31,SKU_015,STORE_4,23.0,94,0,21.8,4,0,-0.002
2024-05-31,SKU_015,STORE_5,29.0,76,0,14.8,4,0,-0.005
2024-05-31,SKU_016,STORE_1,28.0,145,0,3.7,4,0,-0.015
2024-05-31,SKU_016,STORE_2,36.0,136,0,-6.3,4,0,0.007
2024-05-31,SKU_016,STORE_3,16.0,146,0,2.1,4,0,-0.012
2024-05-31,SKU_016,STORE_4,24.0,14,0,12.6,4,1,0.977
2024-05-31,SKU_016,STORE_5,31.0,20,0,15.5,4,0,-0.008
2024-05-31,SKU_017,STORE_1,27.0,16,0,-3.6,4,0,0.006
2024-05-31,SKU_017,STORE_2,40.0,152,1,28.3,4,0,-0.003
2024-05-31,SKU_017,STORE_3,26.0,0,0,27.7,4,1,0.972
2024-05-31,SKU_017,STORE_4,17.0,160,0,4.1,4,0,-0.013
2024-05-31,SKU_017,STORE_5,14.0,108,0,20.6,4,0,-0.004
2024-05-31,SKU_018,STORE_1,24.0,46,0,17.3,4,0,-0.008
2024-05-31,SKU_018,STORE_2,32.0,65,0,7.5,4,0,0.014
2024-05-31,SKU_018,STORE_3,18.0,130,0,11.2,4,0,0.025
2024-05-31,SKU_018,STORE_4,35.0,59,1,12.1,4,0,0.005
2024-05-31,SKU_018,STORE_5,35.0,3,0,-1.6,4,1,0.999
2024-05-31,SKU_019,STORE_1,49.0,20,1,16.3,4,0,-0.033
2024-05-31,SKU_019,STORE_2,27.0,79,0,-5.2,4,0,0.001
2024-05-31,SKU_019,STORE_3,24.0,157,0,15.4,4,0,-0.004
2024-05-31,SKU_019,STORE_4,33.0,85,0,17.0,4,0,0.004
2024-05-31,SKU_019,STORE_5,25.0,96,0,9.2,4,0,-0.001
2024-05-31,SKU_020,STORE_1,40.0,7,0,34.5,4,1,0.99
2024-05-31,SKU_020,STORE_2,21.0,147,0,9.9,4,0,0.002
2024-05-31,SKU_020,STORE_3,19.0,21,0,36.5,4,0,0.01
2024-05-31,SKU_020,STORE_4,43.0,125,0,11.8,4,0,0.01
2024-05-31,SKU_020,STORE_5,38.0,0,0,23.0,4,1,0.993
2024-06-01,SKU_001,STORE_1,16.0,74,0,24.9,5,0,0.011
2024-06-01,SKU_001,STORE_2,36.0,99,0,2.7,5,0,-0.001
2024-06-01,SKU_001,STORE_3,37.0,130,1,23.0,5,0,-0.002
2024-06-01,SKU_001,STORE_4,24.0,59,0,19.7,5,0,-0.004
2024-06-01,SKU_001,STORE_5,24.0,149,0,6.1,5,0,-0.004
2024-06-01,SKU_002,STORE_1,27.0,11,0,1.3,5,1,0.995
2024-06-01,SKU_002,STORE_2,30.0,136,0,-3.7,5,0,0.003
2024-06-01,SKU_002,STORE_3,42.0,7,0,26.4,5,1,0.994
2024-06-01,SKU_002,STORE_4,31.0,96,0,4.4,5,0,0.002
2024-06-01,SKU_002,STORE_5,31.0,70,1,18.0,5,0,0.012
2024-06-01,SKU_003,STORE_1,37.0,54,0,23.5,5,0,0.001
2024-06-01,SKU_003,STORE_2,26.0,118,0,3.5,5,0,0.01
2024-06-01,SKU_003,STORE_3,33.0,152,0,13.0,5,0,0.011
2024-06-01,SKU_003,STORE_4,25.0,2,0,28.8,5,1,0.976
2024-06-01,SKU_003,STORE_5,22.0,88,0,21.8,5,0,0.008
2024-06-01,SKU_004,STORE_1,39.0,29,1,8.1,5,0,0.012
2024-06-01,SKU_004,STORE_2,34.0,112,0,17.5,5,0,0.011
2024-06-01,SKU_004,STORE_3,26.0,112,0,35.4,5,0,0.0
2024-06-01,SKU_004,STORE_4,22.0,128,0,21.3,5,0,0.003
2024-06-01,SKU_004,STORE_5,29.0,134,0,9.5,5,0,0.011
2024-06-01,SKU_005,STORE_1,25.0,12,0,37.0,5,1,0.98
2024-06-01,SKU_005,STORE_2,31.0,96,0,0.5,5,0,-0.004
2024-06-01,SKU_005,STORE_3,48.0,12,1,1.0,5,1,0.988
2024-06-01,SKU_005,STORE_4,41.0,14,0,20.2,5,1,0.99
2024-06-01,SKU_005,STORE_5,23.0,118,0,,5,0,0.007
2024-06-01,SKU_006,STORE_1,29.0,125,0,20.4,5,0,-0.011
2024-06-01,SKU_006,STORE_2,25.0,74,0,11.4,5,0,0.005
2024-06-01,SKU_006,STORE_3,23.0,41,0,25.1,5,0,0.02
2024-06-01,SKU_006,STORE_4,28.0,28,0,21.6,5,0,0.012
2024-06-01,SKU_006,STORE_5,33.0,157,0,1.8,5,0,0.0
2024-06-01,SKU_007,STORE_1,32.0,0,0,5.6,5,0,0.0
2024-06-01,SKU_007,STORE_2,33.0,0,0,20.0,5,0,-0.007
2024-06-01,SKU_007,STORE_3,29.0,0,0,28.9,5,0,0.001
2024-06-01,SKU_007,STORE_4,21.0,0,0,29.6,5,0,0.015
2024-06-01,SKU_007,STORE_5,38.0,0,0,31.3,5,0,0.024
2024-06-01,SKU_008,STORE_1,21.0,129,0,9.7,5,0,-0.007
2024-06-01,SKU_008,STORE_2,26.0,50,0,18.9,5,0,0.008
2024-06-01,SKU_008,STORE_3,27.0,63,0,2.9,5,0,-0.01
2024-06-01,SKU_008,STORE_4,24.0,114,0,6.9,5,0,-0.0
2024-06-01,SKU_008,STORE_5,18.0,122,0,-8.0,5,0,-0.017
2024-06-01,SKU_009,STORE_1,24.0,75,0,15.3,5,0,-0.011
2024-06-01,SKU_009,STORE_2,28.0,168,0,12.3,5,0,0.015
2024-06-01,SKU_009,STORE_3,22.0,16,1,24.3,5,0,-0.018
2024-06-01,SKU_009,STORE_4,37.0,0,0,2.4,5,1,0.992
2024-06-01,SKU_009,STORE_5,34.0,99,0,5.1,5,0,0.007
2024-06-01,SKU_010,STORE_1,23.0,137,0,8.9,5,0,-0.007
2024-06-01,SKU_010,STORE_2,32.0,102,1,3.7,5,0,0.007
2024-06-01,SKU_010,STORE_3,23.0,92,0,12.4,5,0,-0.015
2024-06-01,SKU_010,STORE_4,,152,0,5.1,5,0,0.012
2024-06-01,SKU_010,STORE_5,25.0,164,0,10.0,5,0,-0.023
2024-06-01,SKU_011,STORE_1,,104,0,8.2,5,0,-0.019
2024-06-01,SKU_011,STORE_2,22.0,79,0,6.0,5,0,-0.013
2024-06-01,SKU_011,STORE_3,22.0,87,0,15.9,5,0,0.006
2024-06-01,SKU_011,STORE_4,17.0,45,0,9.3,5,0,-0.011
2024-06-01,SKU_011,STORE_5,23.0,34,0,-0.0,5,0,-0.003
2024-06-01,SKU_012,STORE_1,33.0,155,1,12.7,5,0,0.001
2024-06-01,SKU_012,STORE_2,35.0,147,0,23.8,5,0,-0.006
2024-06-01,SKU_012,STORE_3,38.0,140,0,-5.7,5,0,-0.008
2024-06-01,SKU_012,STORE_4,22.0,21,0,34.8,5,0,-0.014
2024-06-01,SKU_012,STORE_5,41.0,92,1,30.9,5,0,-0.003
2024-06-01,SKU_013,STORE_1,24.0,103,0,3.5,5,0,0.013
2024-06-01,SKU_013,STORE_2,37.0,124,1,3.5,5,0,-0.006
2024-06-01,SKU_013,STORE_3,,73,0,22.3,5,0,-0.005
2024-06-01,SKU_013,STORE_4,34.0,71,0,-5.8,5,0,-0.002
2024-06-01,SKU_013,STORE_5,40.0,120,1,17.2,5,0,0.012
2024-06-01,SKU_014,STORE_1,26.0,80,0,19.2,5,0,0.019
2024-06-01,SKU_014,STORE_2,33.0,12,0,13.2,5,1,0.99
2024-06-01,SKU_014,STORE_3,21.0,143,0,-14.2,5,0,-0.007
2024-06-01,SKU_014,STORE_4,36.0,0,0,13.1,5,1,0.984
2024-06-01,SKU_014,STORE_5,23.0,102,0,27.4,5,0,0.005
2024-06-01,SKU_015,STORE_1,26.0,137,0,9.5,5,0,0.0
2024-06-01,SKU_015,STORE_2,17.0,127,0,17.0,5,0,-0.005
2024-06-01,SKU_015,STORE_3,43.0,92,1,18.4,5,0,0.006
2024-06-01,SKU_015,STORE_4,27.0,60,0,31.1,5,0,-0.001
2024-06-01,SKU_015,STORE_5,27.0,51,0,7.7,5,0,0.006
2024-06-01,SKU_016,STORE_1,38.0,112,0,8.1,5,0,-0.009
2024-06-01,SKU_016,STORE_2,,7,0,4.6,5,1,1.019
2024-06-01,SKU_016,STORE_3,32.0,164,0,18.3,5,0,-0.014
2024-06-01,SKU_016,STORE_4,27.0,111,0,11.8,5,0,-0.002
2024-06-01,SKU_016,STORE_5,44.0,130,1,9.7,5,0,-0.003
2024-06-01,SKU_017,STORE_1,32.0,4,0,21.9,5,1,0.99
2024-06-01,SKU_017,STORE_2,36.0,103,0,27.6,5,0,0.004
2024-06-01,SKU_017,STORE_3,31.0,36,0,6.2,5,0,-0.014
2024-06-01,SKU_017,STORE_4,14.0,14,0,2.6,5,1,0.995
2024-06-01,SKU_017,STORE_5,28.0,141,0,28.0,5,0,-0.0
2024-06-01,SKU_018,STORE_1,33.0,74,0,21.8,5,0,0.012
2024-06-01,SKU_018,STORE_2,30.0,26,0,15.3,5,0,0.003
2024-06-01,SKU_018,STORE_3,20.0,113,0,13.7,5,0,0.006
2024-06-01,SKU_018,STORE_4,29.0,93,0,14.2,5,0,0.017
2024-06-01,SKU_018,STORE_5,29.0,93,0,-1.5,5,0,0.011
2024-06-01,SKU_019,STORE_1,26.0,9,0,6.8,5,1,0.998
2024-06-01,SKU_019,STORE_2,26.0,169,0,31.2,5,0,0.005
2024-06-01,SKU_019,STORE_3,39.0,65,0,7.7,5,0,-0.02
2024-06-01,SKU_019,STORE_4,32.0,5,0,9.9,5,1,0.996
2024-06-01,SKU_019,STORE_5,24.0,75,0,12.4,5,0,0.003
2024-06-01,SKU_020,STORE_1,29.0,112,0,13.5,5,0,0.006
2024-06-01,SKU_020,STORE_2,37.0,61,0,9.0,5,0,-0.003
2024-06-01,SKU_020,STORE_3,,151,0,13.2,5,0,0.014
2024-06-01,SKU_020,STORE_4,30.0,37,0,-1.2,5,0,0.015
2024-06-01,SKU_020,STORE_5,38.0,150,1,12.8,5,0,0.011
2024-06-02,SKU_001,STORE_1,25.0,55,0,12.3,6,0,0.01
2024-06-02,SKU_001,STORE_2,17.0,92,1,8.8,6,0,-0.009
2024-06-02,SKU_001,STORE_3,29.0,134,0,5.6,6,0,-0.006
2024-06-02,SKU_001,STORE_4,22.0,51,0,17.8,6,0,0.009
2024-06-02,SKU_001,STORE_5,42.0,17,0,32.9,6,0,0.006
2024-06-02,SKU_002,STORE_1,36.0,106,0,26.7,6,0,-0.01
2024-06-02,SKU_002,STORE_2,29.0,6,0,16.6,6,1,0.979
2024-06-02,SKU_002,STORE_3,41.0,0,0,,6,1,1.003
2024-06-02,SKU_002,STORE_4,35.0,20,0,11.6,6,0,-0.005
2024-06-02,SKU_002,STORE_5,30.0,84,0,18.3,6,0,-0.001
2024-06-02,SKU_003,STORE_1,24.0,136,0,4.5,6,0,0.002
2024-06-02,SKU_003,STORE_2,29.0,66,0,-3.8,6,0,0.002
2024-06-02,SKU_003,STORE_3,24.0,63,0,4.5,6,0,0.034
2024-06-02,SKU_003,STORE_4,30.0,56,0,15.2,6,0,-0.01
2024-06-02,SKU_003,STORE_5,35.0,70,1,8.5,6,0,0.009
2024-06-02,SKU_004,STORE_1,22.0,11,0,16.9,6,1,0.98
2024-06-02,SKU_004,STORE_2,30.0,46,0,22.4,6,0,-0.001
2024-06-02,SKU_004,STORE_3,29.0,134,0,20.6,6,0,-0.006
2024-06-02,SKU_004,STORE_4,34.0,164,0,,6,0,-0.0
2024-06-02,SKU_004,STORE_5,25.0,96,0,9.7,6,0,-0.004
2024-06-02,SKU_005,STORE_1,19.0,29,0,-2.0,6,0,0.002
2024-06-02,SKU_005,STORE_2,,88,0,11.6,6,0,-0.0
2024-06-02,SKU_005,STORE_3,23.0,73,0,17.0,6,0,-0.01
2024-06-02,SKU_005,STORE_4,44.0,0,1,6.9,6,1,0.982
2024-06-02,SKU_005,STORE_5,24.0,137,0,3.3,6,0,0.003
2024-06-02,SKU_006,STORE_1,42.0,12,0,9.5,6,1,1.001
2024-06-02,SKU_006,STORE_2,22.0,89,0,24.1,6,0,0.017
2024-06-02,SKU_006,STORE_3,31.0,18,0,8.7,6,0,0.007
2024-06-02,SKU_006,STORE_4,25.0,139,0,18.1,6,0,0.009
2024-06-02,SKU_006,STORE_5,40.0,75,0,22.9,6,0,-0.007
2024-06-02,SKU_007,STORE_1,19.0,0,0,4.1,6,0,-0.003
2024-06-02,SKU_007,STORE_2,20.0,0,0,12.1,6,1,0.991
2024-06-02,SKU_007,STORE_3,36.0,0,1,14.9,6,0,0.009
2024-06-02,SKU_007,STORE_4,35.0,0,0,-1.4,6,1,1.01
2024-06-02,SKU_007,STORE_5,27.0,0,0,20.7,6,0,-0.009
2024-06-02,SKU_008,STORE_1,36.0,56,1,14.0,6,0,-0.006
2024-06-02,SKU_008,STORE_2,20.0,106,0,8.9,6,0,-0.014
2024-06-02,SKU_008,STORE_3,27.0,139,0,13.6,6,0,0.008
2024-06-02,SKU_008,STORE_4,25.0,159,0,12.2,6,0,0.009
2024-06-02,SKU_008,STORE_5,39.0,155,1,17.5,6,0,0.002
2024-06-02,SKU_009,STORE_1,,110,0,10.8,6,0,-0.005
2024-06-02,SKU_009,STORE_2,33.0,68,0,,6,0,0.022
2024-06-02,SKU_009,STORE_3,42.0,139,1,24.3,6,0,0.007
2024-06-02,SKU_009,STORE_4,41.0,120,1,28.3,6,0,-0.016
2024-06-02,SKU_009,STORE_5,28.0,145,0,9.9,6,0,-0.006
2024-06-02,SKU_010,STORE_1,27.0,150,0,24.1,6,0,-0.004
2024-06-02,SKU_010,STORE_2,36.0,60,0,8.4,6,0,0.009
2024-06-02,SKU_010,STORE_3,37.0,50,0,23.4,6,0,0.002
2024-06-02,SKU_010,STORE_4,27.0,0,0,20.7,6,1,0.981
2024-06-02,SKU_010,STORE_5,27.0,140,0,14.2,6,0,0.019
2024-06-02,SKU_011,STORE_1,21.0,29,0,10.3,6,0,0.008
2024-06-02,SKU_011,STORE_2,18.0,76,0,,6,0,0.013
2024-06-02,SKU_011,STORE_3,23.0,86,0,9.6,6,0,-0.007
2024-06-02,SKU_011,STORE_4,20.0,131,0,17.4,6,0,-0.007
2024-06-02,SKU_011,STORE_5,27.0,58,0,5.5,6,0,0.008
2024-06-02,SKU_012,STORE_1,28.0,16,0,-0.3,6,0,0.012
2024-06-02,SKU_012,STORE_2,22.0,1,0,23.5,6,1,1.009
2024-06-02,SKU_012,STORE_3,21.0,25,0,18.6,6,0,-0.005
2024-06-02,SKU_012,STORE_4,46.0,6,1,3.3,6,1,0.995
2024-06-02,SKU_012,STORE_5,31.0,134,0,18.4,6,0,0.026
2024-06-02,SKU_013,STORE_1,28.0,126,0,-6.7,6,0,0.007
2024-06-02,SKU_013,STORE_2,24.0,135,0,8.0,6,0,-0.017
2024-06-02,SKU_013,STORE_3,29.0,59,0,20.0,6,0,-0.014
2024-06-02,SKU_013,STORE_4,26.0,54,0,29.7,6,0,-0.026
2024-06-02,SKU_013,STORE_5,38.0,19,0,27.6,6,0,0.006
2024-06-02,SKU_014,STORE_1,29.0,0,0,13.2,6,1,0.991
2024-06-02,SKU_014,STORE_2,37.0,130,0,11.9,6,0,0.014
2024-06-02,SKU_014,STORE_3,30.0,0,0,11.4,6,1,0.997
2024-06-02,SKU_014,STORE_4,25.0,165,0,-5.5,6,0,-0.002
2024-06-02,SKU_014,STORE_5,32.0,1,0,17.2,6,1,0.969
2024-06-02,SKU_015,STORE_1,35.0,142,0,17.1,6,0,-0.018
2024-06-02,SKU_015,STORE_2,33.0,163,0,-2.8,6,0,0.01
2024-06-02,SKU_015,STORE_3,32.0,104,0,,6,0,-0.013
2024-06-02,SKU_015,STORE_4,26.0,49,0,7.0,6,0,-0.002
2024-06-02,SKU_015,STORE_5,27.0,169,0,26.1,6,0,-0.008
2024-06-02,SKU_016,STORE_1,30.0,6,0,19.3,6,1,0.983
2024-06-02,SKU_016,STORE_2,,143,0,24.2,6,0,0.005
2024-06-02,SKU_016,STORE_3,23.0,40,0,5.4,6,0,-0.004
2024-06-02,SKU_016,STORE_4,34.0,92,1,31.1,6,0,-0.012
2024-06-02,SKU_016,STORE_5,29.0,102,0,25.8,6,0,-0.014
2024-06-02,SKU_017,STORE_1,,123,0,2.8,6,0,0.004
2024-06-02,SKU_017,STORE_2,38.0,148,0,6.7,6,0,0.009
2024-06-02,SKU_017,STORE_3,30.0,21,0,14.2,6,0,0.003
2024-06-02,SKU_017,STORE_4,28.0,95,0,19.0,6,0,0.018
2024-06-02,SKU_017,STORE_5,31.0,79,0,13.5,6,0,-0.001
2024-06-02,SKU_018,STORE_1,35.0,0,0,17.5,6,1,0.991
2024-06-02,SKU_018,STORE_2,16.0,153,0,3.9,6,0,-0.004
2024-06-02,SKU_018,STORE_3,29.0,74,1,15.2,6,0,0.003
2024-06-02,SKU_018,STORE_4,42.0,114,1,18.0,6,0,-0.009
2024-06-02,SKU_018,STORE_5,26.0,94,0,16.3,6,0,-0.001
2024-06-02,SKU_019,STORE_1,42.0,151,0,29.3,6,0,0.021
2024-06-02,SKU_019,STORE_2,36.0,13,0,11.5,6,1,1.009
2024-06-02,SKU_019,STORE_3,31.0,168,0,,6,0,0.01
2024-06-02,SKU_019,STORE_4,21.0,165,0,36.0,6,0,-0.006
2024-06-02,SKU_019,STORE_5,28.0,54,0,16.6,6,0,0.007
2024-06-02,SKU_020,STORE_1,27.0,102,0,12.3,6,0,0.016
2024-06-02,SKU_020,STORE_2,23.0,135,0,7.3,6,0,0.014
2024-06-02,SKU_020,STORE_3,39.0,86,1,14.9,6,0,-0.018
2024-06-02,SKU_020,STORE_4,35.0,115,0,22.3,6,0,-0.004
2024-06-02,SKU_020,STORE_5,27.0,101,1,33.3,6,0,0.004
2024-06-03,SKU_001,STORE_1,34.0,129,1,-0.5,0,0,0.009
2024-06-03,SKU_001,STORE_2,23.0,104,0,11.9,0,0,-0.011
2024-06-03,SKU_001,STORE_3,37.0,2,0,-6.1,0,1,0.982
2024-06-03,SKU_001,STORE_4,28.0,160,0,20.9,0,0,-0.001
2024-06-03,SKU_001,STORE_5,22.0,141,0,5.8,0,0,0.008
2024-06-03,SKU_002,STORE_1,56.0,18,1,19.5,0,0,-0.0
2024-06-03,SKU_002,STORE_2,27.0,14,0,13.7,0,1,0.984
2024-06-03,SKU_002,STORE_3,37.0,2,1,17.4,0,1,0.998
2024-06-03,SKU_002,STORE_4,,101,0,3.3,0,0,-0.013
2024-06-03,SKU_002,STORE_5,41.0,133,1,-0.9,0,0,-0.011
2024-06-03,SKU_003,STORE_1,38.0,147,0,6.6,0,0,0.002
2024-06-03,SKU_003,STORE_2,28.0,39,0,27.8,0,0,0.0
2024-06-03,SKU_003,STORE_3,29.0,93,0,20.2,0,0,-0.013
2024-06-03,SKU_003,STORE_4,37.0,110,1,18.8,0,0,-0.013
2024-06-03,SKU_003,STORE_5,24.0,3,0,22.5,0,1,0.993
2024-06-03,SKU_004,STORE_1,28.0,41,0,20.2,0,0,0.022
2024-06-03,SKU_004,STORE_2,27.0,45,0,10.6,0,0,-0.007
2024-06-03,SKU_004,STORE_3,33.0,22,0,17.6,0,0,-0.004
2024-06-03,SKU_004,STORE_4,19.0,167,0,20.3,0,0,-0.001
2024-06-03,SKU_004,STORE_5,25.0,145,0,21.0,0,0,0.014
2024-06-03,SKU_005,STORE_1,24.0,27,0,12.3,0,0,0.019
2024-06-03,SKU_005,STORE_2,29.0,10,1,32.2,0,1,0.984
2024-06-03,SKU_005,STORE_3,,78,1,13.6,0,0,0.002
2024-06-03,SKU_005,STORE_4,35.0,30,0,7.5,0,0,0.021
2024-06-03,SKU_005,STORE_5,31.0,87,0,4.1,0,0,0.02
2024-06-03,SKU_006,STORE_1,45.0,142,1,22.2,0,0,-0.004
2024-06-03,SKU_006,STORE_2,36.0,12,0,27.9,0,1,1.003
2024-06-03,SKU_006,STORE_3,33.0,87,0,8.2,0,0,0.001
2024-06-03,SKU_006,STORE_4,24.0,120,0,14.2,0,0,0.006
2024-06-03,SKU_006,STORE_5,28.0,51,0,,0,0,0.015
2024-06-03,SKU_007,STORE_1,24.0,0,0,-1.1,0,0,0.023
2024-06-03,SKU_007,STORE_2,34.0,0,0,24.2,0,0,-0.012
2024-06-03,SKU_007,STORE_3,27.0,0,0,,0,0,-0.009
2024-06-03,SKU_007,STORE_4,28.0,0,0,21.8,0,0,0.005
2024-06-03,SKU_007,STORE_5,28.0,0,0,4.1,0,0,0.001
2024-06-03,SKU_008,STORE_1,52.0,50,1,13.4,0,0,-0.009
2024-06-03,SKU_008,STORE_2,34.0,75,0,1.8,0,0,-0.009
2024-06-03,SKU_008,STORE_3,17.0,58,0,24.9,0,0,-0.012
